fighter,Knockdown,Significant_Strike_Percent,Takedown_Percent,Submission_Attempt,Ground_Control,win_by,No_of_rounds,Weight Division,Significant_Strikes_Landed,Significant_Strikes_Attempted,Total_Strikes_Landed,Total_Strikes_Attempted,Takedowns_Landed,Takedowns_Attempted,Ground_Strikes_Landed,time_fought,Gender
Chris Haseman,-0.4416008872909758,1.4990066787211622,-0.753475034082875,1.920140572089943,-0.6875482719954016,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-0.7135748764110628,-0.8995726969309372,-0.1306594419945048,-0.6092659721736651,-0.6315529925791449,-0.7621813411717269,-0.10913326713288397,0.7258060576026923,0.33839851745954763
Chris Heatherly,-0.4416008872909758,0.8952046975179755,1.1358873222871293,-0.4646354552386844,-0.41849804509845545,0.4524843779651775,-0.31285623842751903,0.03863730709286026,-0.9640021660593812,-1.0064626774471077,-1.0515866666855724,-1.1278875989493642,-0.041619519494922944,-0.22741659184488358,-0.4981700617016168,-1.176153467398534,0.33839851745954763
Chris Holdsworth,-0.4416008872909758,-0.9463913451517435,0.8943898782398357,1.3239465652577862,1.6566233857556505,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.5101027035718041,-0.20122482422528998,0.8130067265160954,0.6136566292356995,0.8432806901314099,0.3073481574819597,-0.4981700617016168,0.07426015618098941,0.33839851745954763
Chris Indich,-0.4416008872909758,-0.7954408498509469,0.6670981661953237,0.7277525584256292,-0.38128897116589905,0.4524843779651775,-0.31285623842751903,0.03863730709286026,-0.7448782876171025,-0.5860287540835037,-0.7105025093925843,-0.6412796528388317,-0.3365862560370339,-0.49479896650830524,-0.5537467466400072,-0.11288600699332951,0.33839851745954763
Chris Kelades,-0.4416008872909758,-0.5337933246628993,-0.5167128340365085,-0.4646354552386844,-0.1704375522147462,-0.9353840589889626,-0.31285623842751903,-1.144985448720182,-0.22315476751643928,-0.07770751340660409,0.1725264755992623,0.16333085454568919,-0.23826401052299692,0.7529854485876625,-0.25733776030192507,0.6112079132391588,0.33839851745954763
Chris Leben,-0.4416008872909758,-0.3123992648883976,-0.753475034082875,-0.4646354552386844,-0.19333544386555016,-0.9353840589889626,-0.31285623842751903,0.43317822569720765,-0.30663053073254537,-0.2677341454353516,0.5818274643508479,0.24870066965280013,-0.6315529925791449,-0.13828913362374298,-0.5537467466400072,0.17129890745656218,0.33839851745954763
Chris Liguori,-0.4416008872909758,-0.7350606517306282,-0.753475034082875,-0.4646354552386844,-0.7218951094716075,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-1.12051922208958,-1.1418566527675904,-0.9720003633172085,-1.147095807348464,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.1900161461521874,0.33839851745954763
Chris Lytle,-0.4416008872909758,-0.050751739700350094,-0.753475034082875,1.9201405720899432,-0.555885395003279,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,2.0202563689164132,1.8273094726815902,1.4989648650719933,1.6573026189201314,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,0.6851421999253094,0.33839851745954763
Chris Price,-0.4416008872909758,1.8009076693227555,-0.753475034082875,0.1315585515934725,-0.6560636709755462,0.4524843779651775,-0.31285623842751903,0.43317822569720765,-0.995305577265421,-1.077722664457888,-1.0743256105051049,-1.1919149602796972,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.1914024140275528,0.33839851745954763
Chris Sanford,-0.4416008872909758,0.291402716314789,-0.753475034082875,0.7277525584256294,-0.7676908927732153,1.047285136659809,-0.31285623842751903,0.43317822569720765,-1.12051922208958,-1.1561086501697464,-1.1766508576930013,-1.2751505300091306,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.0458442871141935,0.33839851745954763
Chris Saunders,-0.4416008872909758,-1.3992428310541334,2.0876713664735225,-0.4646354552386844,-0.56160986791598,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.9640021660593812,-0.7998087151158447,-1.1084340262344037,-0.9806246678895978,-0.041619519494922944,-0.49479896650830524,-0.5537467466400072,-1.0957499306273453,0.33839851745954763
Chris Spang,-0.4416008872909758,-2.2445656047385945,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-0.995305577265421,-0.37224879305116276,-0.6991330374828181,-0.3531565268523322,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Chris Tickle,-0.4416008872909758,-0.3123992648883976,-0.04318843394377555,1.920140572089943,0.9668243997751821,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.6509680539989832,-0.614532748887816,-0.0624426105359072,-0.2763236932559323,-0.041619519494922944,0.3073481574819597,-0.10913326713288397,0.7258060576026923,0.33839851745954763
Chris Tuchscherer,-0.4416008872909758,-1.0973418404525404,-0.38412600201054325,-0.06717278401724647,-0.07693782797396354,0.25421745840030036,-0.31285623842751903,2.537396458253727,-0.7970506396271689,-0.6810420700978775,-0.7294516292421949,-0.7074412595468428,-0.23826401052299692,0.2182206992608192,-0.516695623347747,-0.5051998157217166,0.33839851745954763
Chris Wade,0.2267783633889763,-0.21176560135453318,-0.4030669780142526,1.1252152296470672,0.9553754539497802,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.5987957019889169,-0.6240340804892534,-0.22161521727263492,-0.4043784159165988,-0.041619519494923006,-0.049161675402602446,-0.14618439042514422,0.7258060576026923,0.33839851745954763
Chris Weidman,-0.4416008872909758,0.110262121953833,-0.45988990602538055,-0.4646354552386844,0.3352242217405072,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.452713116360731,-0.47201277486625526,-0.43384535958827186,-0.4982852125344208,0.35166946256122505,1.3768776561356464,-0.14618439042514422,-0.0902436316956959,0.33839851745954763
Chris Wilson,1.5635368647488803,0.3517829144351077,0.9796242702565275,1.522677900868505,0.7798249512936168,-0.9353840589889626,-0.31285623842751903,0.03863730709286026,0.006403581327852607,-0.1917234926238526,0.3089601385164575,0.009665187352889404,0.35166946256122494,0.1290932410396786,0.8171448151736227,0.5733165913125066,0.33839851745954763
Chris de la Rocha,-0.4416008872909758,0.1303888546606059,0.43033596614895736,0.33028988720419133,0.2951529113516003,1.047285136659809,-0.31285623842751903,2.537396458253727,0.10031381494597202,0.017305802607769694,0.028513164742222912,0.00539669659753387,0.15502497153315098,0.39647561570310025,0.18727571920519823,-0.16879881129973096,0.33839851745954763
Christian Aguilera,-0.4416008872909758,-0.8356943152644926,-0.753475034082875,-0.4646354552386844,-0.7066298483710716,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.8700919324412618,-0.842564707322313,-1.0023189550765852,-0.9934301401556643,-0.6315529925791449,-0.6730538829505863,-0.5537467466400072,-1.1798501817328415,0.33839851745954763
Christian Colombo,-0.4416008872909758,-1.338862632933815,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,2.537396458253727,-1.0735641052805205,-1.0278406735503418,-0.8355667004000134,-0.987027404022631,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.5772857452407134,0.33839851745954763
Christian Leroy Duncan,0.2267783633889763,1.0159650937586129,-0.753475034082875,-0.4646354552386844,-0.008244153021551756,0.6507512975300547,-0.31285623842751903,0.43317822569720765,0.23596193017214448,-0.12521417141379096,0.09672999620082057,-0.13973198908455478,-0.6315529925791449,-0.3165440500660241,-0.4055422534709661,-0.3129706703377248,0.33839851745954763
Christian Morecraft,-0.4416008872909758,-1.117468573159313,0.970153782254673,0.7277525584256294,0.29706106898916723,0.6507512975300547,-0.31285623842751903,2.537396458253727,-0.7135748764110628,-0.4482594458626618,-0.5551197266257787,-0.4171838881826655,0.35166946256122494,-0.04916167540260249,0.039071226036157126,-0.5347735303961768,0.33839851745954763
Christian Rodriguez,-0.4416008872909758,0.19076905278092457,0.6670981661953238,0.7277525584256294,0.5642031382485464,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,0.11074828534798527,-0.06345551600444803,0.19526541941879483,0.03100764112966714,0.15502497153315098,0.03996578281853807,0.5207358288355405,0.12231744252698735,0.33839851745954763
Christian Wellisch,-0.4416008872909758,-0.7753141171441739,0.19357376610259083,0.3302898872041914,-0.6684666956197317,-0.5388502198592083,-0.31285623842751903,2.537396458253727,-0.5883612315869036,-0.22972881902960215,-0.6688144457234414,-0.37449898062910986,-0.4349085015510709,-0.5839264247294458,-0.5537467466400072,-0.7131399970265154,0.33839851745954763
Christina Marks,-0.4416008872909758,0.7744443012773382,2.0876713664735225,-0.4646354552386844,-0.5329875033524751,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-0.838788521235222,-0.9423286891374054,-0.8583056442195458,-1.0190410846877977,-0.041619519494922944,-0.49479896650830524,-0.5537467466400072,-1.4367718279672153,-2.9550956886787803
Christos Giagos,0.2267783633889763,0.13038885466060587,-0.753475034082875,-0.4646354552386844,-0.7467011587599783,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,-0.6405335835969699,-0.6952940675000336,-0.7900888127609482,-0.8397644729628647,-0.6315529925791449,-0.22741659184488358,-0.516695623347747,-1.0430717513634626,0.33839851745954763
Chuck Liddell,-0.4416008872909758,-1.0772151077457675,1.1406225662880567,-0.4646354552386844,-0.6722830108948656,1.047285136659809,-0.31285623842751903,0.9592327838363376,-0.7866161692251556,-0.5765274224820665,-0.9644207153773644,-0.7672001301218204,-0.23826401052299692,-0.5839264247294458,-0.516695623347747,-0.8693261776510087,0.33839851745954763
Chuck O'Neil,-0.4416008872909758,-0.49353985924935356,-0.753475034082875,-0.4646354552386844,-0.17234570985231323,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,0.3194376933882506,0.5968870302954498,-0.15339838581403734,0.28711708645100004,-0.6315529925791449,-0.22741659184488358,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Cindy Dandois,-0.4416008872909758,-0.7954408498509469,0.8091554862231437,-0.4646354552386844,1.5106493264817753,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,0.3194376933882506,0.8961789757407271,1.0290266928016543,1.3883877013327315,2.318114372841965,1.644260030799068,0.6689403220045818,0.7258060576026923,-2.9550956886787803
Ciryl Gane,0.2267783633889763,1.4788799460143893,-0.753475034082875,-0.4646354552386844,-0.7486093163975455,0.6507512975300547,3.1963562722169456,2.537396458253727,1.195933207157365,0.3926084008645461,0.4757123931930294,0.09930349321535592,-0.6315529925791449,-0.6730538829505863,-0.4796445000554867,-0.3730422782702221,0.33839851745954763
Claude Patrick,-0.4416008872909758,0.5329235087960636,0.5723932861767772,1.1252152296470672,1.3751701342145186,-0.9353840589889626,-0.31285623842751903,0.03863730709286026,-0.31706500113455865,-0.4767634406669739,0.11188929208050886,-0.2421757672130879,0.7449584446173728,0.39647561570310025,0.11317347262067767,0.7258060576026923,0.33839851745954763
Claudia Gadelha,-0.4416008872909758,-0.4331596611290349,-0.32730307399941533,-0.4646354552386844,0.3390405370156411,-0.9353840589889626,-0.31285623842751903,-1.408012727789747,0.5176926310265028,0.77741233072276,0.3999159137945876,0.7011606897204882,-0.041619519494922964,0.5747305321453814,-0.22028663700966478,0.7258060576026923,-2.9550956886787803
Claudio Puelles,-0.4416008872909758,-0.2520190667680789,-0.639829178060619,1.1252152296470672,-0.0006115224712837838,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,-0.64053358359697,-0.7618033887100952,-0.5778586704453113,-0.7543946578557538,-0.4349085015510709,0.6638579903665219,0.18727571920519823,-0.3536345280151077,0.33839851745954763
Claudio Ribeiro,0.2267783633889763,0.7543175685705653,0.1935737661025908,-0.4646354552386844,-0.34980437014604365,1.047285136659809,-0.31285623842751903,0.43317822569720765,-0.23358923791845254,-0.4577607774640992,-0.22161521727263497,-0.45133181422550983,-0.4349085015510709,-0.5839264247294458,0.4095824589587598,-0.6955806039385547,0.33839851745954763
Claudio Silva,-0.4416008872909758,-0.35265273030194333,-0.19471624197345008,-0.4646354552386844,0.38292816267968194,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-0.15011347470234637,0.1978311030350799,0.21800436323832736,0.38529237382417764,0.744958444617373,2.268152238347052,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Clay Collard,0.8951576140689284,-0.8759477806780384,0.7996849982212891,0.3302898872041914,0.32949974882780614,-0.9353840589889626,-0.31285623842751903,-0.6189308905810521,0.7055130982627414,1.4805108692291258,0.6652035916891338,1.4182671366202204,1.3348919177015948,0.842112906808803,0.2243268424974585,0.7258060576026923,0.33839851745954763
Clay Guida,-0.4416008872909758,-0.8558210479712655,-0.33677356200126995,-0.4646354552386844,0.373387374491847,-0.9353840589889627,-0.31285623842751903,-0.35590361151148714,0.642906275850662,1.5185161956348754,0.4302345055539643,1.3286288307577538,0.5483139535892989,1.822514947241349,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Clay Harvison,-0.4416008872909758,-0.23189233406130602,0.19357376610259083,0.3302898872041914,-0.32881463613280676,-0.5388502198592083,-0.31285623842751903,0.03863730709286026,-0.3692373531446249,-0.44350878006194305,-0.20645592139294658,-0.37023048987375445,-0.4349085015510709,-0.6730538829505863,-0.14618439042514422,-0.5070481728888704,0.33839851745954763
Clayton Carpenter,-0.4416008872909758,0.8952046975179756,-0.753475034082875,3.112528585754257,-0.3154575326698378,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-1.0579123996775006,-1.1133526579632782,-1.1766508576930013,-1.262345057743064,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.2343767181638778,0.33839851745954763
Clifford Starks,-0.4416008872909758,-0.8960745133848113,0.19357376610259083,-0.4646354552386844,0.24554081277485842,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.682271465205023,-0.5385220960763168,-0.34288958431014177,-0.3616935083630433,-0.041619519494923006,-0.49479896650830524,-0.2943888835941853,-0.48024699396514076,0.33839851745954763
Clint Hester,-0.4416008872909758,-0.936327978798357,-0.5640652740457818,-0.4646354552386844,-0.33644726668307473,0.6507512975300547,-0.31285623842751903,0.43317822569720765,-0.7031404060090495,-0.7095460649021897,-0.86588529215939,-0.8696439082503535,-0.4349085015510709,-0.04916167540260247,-0.22028663700966478,-0.6641585320969406,0.33839851745954763
Cody Brundage,0.2267783633889763,0.7543175685705653,0.6670981661953238,0.33028988720419145,-0.26775359173066293,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.8179195804311954,-0.9423286891374053,-0.608177262204688,-0.856838435984287,-0.041619519494922964,-0.31654405006602415,0.0020201027438968566,-0.47839863679798694,0.33839851745954763
Cody Donovan,0.2267783633889763,0.794571033984111,-0.27995063399014203,0.33028988720419133,-0.41849804509845545,1.047285136659809,-0.31285623842751903,0.9592327838363376,-0.2961960603305321,-0.5005167696705674,-0.45658430340780437,-0.6135344629290206,-0.4349085015510709,-0.2274165918448836,-0.516695623347747,-1.0245881796919252,0.33839851745954763
Cody Durden,-0.4416008872909758,0.7744443012773382,0.4492769421526668,-0.06717278401724647,1.2435072572223962,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,0.16292063735805162,-0.10621150821091623,0.25590260293754824,0.02673915037431161,2.3181143728419644,1.3768776561356464,0.15022459591293794,0.41620623210443636,0.33839851745954763
Cody East,-0.4416008872909758,-0.16144876958760096,0.6670981661953237,-0.4646354552386844,-0.5873699960231344,1.047285136659809,-0.31285623842751903,2.537396458253727,-0.41619246995368464,-0.40787878655655296,-0.49448254310702533,-0.4940167217790653,0.25334721704718793,-0.3611077791765944,-0.4425933767632264,-0.8268139628064721,0.33839851745954763
Cody Garbrandt,0.2267783633889763,0.8549512321044298,-0.12842282596046747,-0.4646354552386844,-0.4299469909238574,0.6507512975300547,-0.31285623842751903,-1.144985448720182,-0.5779267611848903,-0.7523020571086579,-0.7673498689414157,-0.903791834293198,-0.23826401052299695,-0.4056715082871647,-0.4425933767632264,-0.5467878519826763,0.33839851745954763
Cody Gibson,0.2267783633889763,-0.25201906676807895,-0.27995063399014203,-0.4646354552386844,-0.4280388332862904,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,1.3837536743936039,1.2999855688018156,0.7258407752078874,0.9828810795739544,-0.4349085015510709,-0.049161675402602474,-0.4055422534709661,0.44485576819531975,0.33839851745954763
Cody McKenzie,-0.4416008872909758,-0.6143002554899909,-0.32730307399941533,1.1252152296470672,0.4821523598331656,0.2542174584003003,-0.31285623842751903,-0.6189308905810521,-0.5048854683707974,-0.47201277486625526,-0.32015064049060926,-0.4043784159165988,0.548313953589299,1.5551325725779275,-0.14618439042514422,-0.07730513152561946,0.33839851745954763
Cody Pfister,-0.4416008872909758,-0.5740467900764451,0.9701537822546729,-0.4646354552386844,0.8256207345952246,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.6509680539989832,-0.23923015063103947,0.005774220922690402,0.06515556717251154,0.941602935645447,0.842112906808803,-0.25733776030192507,0.2091902293832144,0.33839851745954763
Cody Stamann,0.2267783633889763,0.291402716314789,-0.753475034082875,-0.4646354552386844,-0.7352522129345765,0.2542174584003003,-0.31285623842751903,-0.881958169650617,0.21509298936811794,-0.08720884500804142,-0.1761373296335699,-0.2933976562773545,-0.6315529925791449,-0.4056715082871647,-0.3314400068864456,-0.8397524629765485,0.33839851745954763
Colby Covington,-0.4416008872909758,-0.35265273030194333,-0.1852457539715954,-0.06717278401724647,1.8884645387200403,-0.14231638072945405,3.1963562722169456,0.03863730709286026,1.4046226151976304,1.7037921618629042,2.1356552920189045,2.216474907871708,0.941602935645447,2.446407154789333,0.3725313356664996,2.3893275080410827,0.33839851745954763
Cole Escovedo,-0.4416008872909758,0.110262121953833,-0.27995063399014203,-0.4646354552386844,-0.44712040966196037,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.2961960603305321,-0.3579967956490067,-0.4186860637085836,-0.4598687957362209,-0.23826401052299695,-0.31654405006602415,-0.516695623347747,0.4208271250223208,0.33839851745954763
Cole Miller,-0.4416008872909758,-1.0570883750389946,0.1935737661025908,-0.06717278401724647,-0.2982841139317348,-0.14231638072945405,-0.31285623842751903,-0.6189308905810521,-0.2648926491244923,0.3308497454552031,-0.5172214869265579,0.09076651170464485,-0.041619519494923006,-0.31654405006602415,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Cole Smith,-0.4416008872909758,-0.7149339190238552,0.2503966941137189,1.522677900868505,1.4953840653812396,-0.9353840589889626,-0.31285623842751903,-0.881958169650617,-0.31706500113455865,-0.11096217401163488,-0.1003408502351281,-0.015945757179243875,0.35166946256122494,0.5747305321453814,-0.2943888835941853,0.7258060576026923,0.33839851745954763
Cole Williams,-0.4416008872909758,-1.1275319395126995,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-1.1048675164865602,-1.1062266592622003,-0.9606308914074422,-1.1150821266832975,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.9598956788415434,0.33839851745954763
Colin Fletcher,-0.4416008872909758,-0.6746804536103095,-0.753475034082875,-0.4646354552386844,-0.4528448825746613,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,0.3037859877852307,0.7251550069148542,0.1990552433887169,0.6328648376347995,-0.6315529925791449,-0.49479896650830524,-0.4425933767632264,0.7258060576026923,0.33839851745954763
Colin Robinson,-0.4416008872909758,-0.5539200573696723,0.6670981661953237,0.7277525584256292,-0.38128897116589905,1.047285136659809,-0.31285623842751903,2.537396458253727,-0.5883612315869037,-0.8140607125180008,-0.5285909588363241,-0.8205562645637647,-0.3365862560370339,-0.628490153840016,0.5577869521278009,-1.285668629552395,0.33839851745954763
Collin Anglin,-0.4416008872909758,-0.6444903545501502,0.6670981661953237,-0.4646354552386844,-0.6789615626263501,1.047285136659809,-0.31285623842751903,-0.6189308905810521,-0.6353163483959633,-0.5361467631759576,-0.8355667004000132,-0.7053070141691649,-0.3365862560370339,-0.49479896650830524,-0.5537467466400072,-0.826813962806472,0.33839851745954763
Collin Hart,-0.4416008872909758,-0.07087847240712296,-0.29889160999385134,-0.4646354552386844,0.4516218376320938,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,1.8220014312781612,1.8368108042830276,1.1199824680797845,1.5292478962594647,0.5483139535892989,2.446407154789333,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Colton Smith,0.2267783633889763,-0.23189233406130605,-0.12842282596046747,0.33028988720419145,-0.37842673470954863,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.7448782876171026,-0.6525380752935654,-0.8810445880390784,-0.8098850376753758,-0.23826401052299695,0.039965782818538055,-0.5537467466400072,-0.771363247791859,0.33839851745954763
Conor McGregor,0.2267783633889763,1.0360918264653858,-0.753475034082875,-0.06717278401724647,-0.6150382817678558,0.6507512975300547,3.1963562722169456,0.03863730709286026,-0.36923735314462497,-0.567026090880629,-0.3732081760695185,-0.5879235183968873,-0.6315529925791449,-0.6730538829505863,0.2613779657897188,-1.0375266798620015,0.33839851745954763
Constantinos Philippou,0.2267783633889763,-1.2382289693999502,-0.753475034082875,-0.4646354552386844,-0.6226709123181239,0.6507512975300547,0.8568812651206358,0.43317822569720765,-0.8596574620392486,-0.6667900726957215,-0.8886242359789226,-0.7672001301218204,-0.6315529925791449,-0.6730538829505863,-0.516695623347747,-0.5883758882436362,0.33839851745954763
Corey Anderson,0.2267783633889763,-0.1312586705274416,-0.27995063399014203,-0.4646354552386844,-0.6760993261699997,0.6507512975300547,0.8568812651206358,0.9592327838363376,-0.3901062939486515,-0.2962381402396637,-0.6233365580843763,-0.48547974026835417,-0.4349085015510709,-0.2274165918448836,-0.2943888835941853,-0.6465991390089797,0.33839851745954763
Corey Hill,-0.4416008872909758,0.13038885466060587,0.8186259742249984,-0.4646354552386844,0.18257161073514763,0.6507512975300547,-0.31285623842751903,-0.35590361151148714,-0.41097523475267805,-0.4577607774640992,-0.25951345697185585,-0.41718388818266544,0.15502497153315098,-0.3165440500660241,0.2613779657897188,-0.6660068892640943,0.33839851745954763
Cortney Casey,-0.4416008872909758,-0.3325259975951705,-0.37465551400868863,-0.4646354552386844,-0.4051409416354865,-1.7284517372484711,-0.31285623842751903,-1.144985448720182,0.6950786278607283,0.881926978338571,1.2185178912977588,1.2560644879167093,-0.23826401052299695,-0.22741659184488358,-0.4425933767632264,0.7258060576026923,-2.9550956886787803
Cory Hendricks,-0.4416008872909758,-0.3727794630087162,-0.753475034082875,-0.4646354552386844,-0.6646503803445977,-1.331917898118717,-0.31285623842751903,0.9592327838363376,0.3194376933882506,0.49712304848035727,-0.0624426105359072,0.2615061419188668,-0.6315529925791449,-0.22741659184488358,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Cory McKenna,-0.4416008872909758,-0.2520190667680789,0.9796242702565277,0.33028988720419133,1.3064764592621072,-0.9353840589889627,-0.31285623842751903,-1.408012727789747,-0.16054794510435963,0.06481246061495656,0.6121460561102245,0.7438455972740438,0.9416029356454468,0.4856030739242409,-0.1832355137174045,0.2295221582219059,-2.9550956886787803
Cory Sandhagen,-0.4416008872909758,-0.23189233406130605,-0.29889160999385134,-0.4646354552386844,0.5203155125845057,-0.9353840589889626,3.1963562722169456,-0.881958169650617,2.928055293891567,3.31426786830654,2.461580153432204,3.3092085412427283,0.35166946256122494,2.089897321904771,0.2613779657897188,2.1120739329680176,0.33839851745954763
Cory Walmsley,-0.4416008872909758,3.310412622330722,-0.753475034082875,-0.4646354552386844,-0.7562419469478133,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-1.0892158108835404,-1.1561086501697464,-0.949261419497676,-1.1599012796145307,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.3480506839438344,0.33839851745954763
Court McGee,0.2267783633889763,-0.29227253218162474,0.6197457261860505,-0.06717278401724647,0.7092231187036381,0.6507512975300547,-0.31285623842751903,0.03863730709286026,-0.4735820571647576,-0.567026090880629,-0.5172214869265579,-0.6049974814183096,0.548313953589299,0.3073481574819598,-0.4055422534709661,-0.620722138668827,0.33839851745954763
Crafton Wallace,-0.4416008872909758,-1.731333920715886,-0.753475034082875,-0.4646354552386844,-0.6388902522374432,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-1.0735641052805205,-0.9922106800449517,-0.9265224756781434,-1.006235612421731,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.0028699829778684,0.33839851745954763
Craig White,0.5609679887289524,-0.4029695620688756,-0.753475034082875,0.1315585515934725,-0.4328092273802079,0.4524843779651775,-0.31285623842751903,0.03863730709286026,-0.7761816988231424,-0.7641787216104545,-0.3694183520995964,-0.5452386108433318,-0.6315529925791449,-0.49479896650830524,-0.05355658219449355,-0.14477016812673205,0.33839851745954763
Cristian Quinonez,-0.4416008872909758,-0.19163886864776028,-0.753475034082875,-0.4646354552386844,-0.7619664198605143,0.4524843779651775,-0.31285623842751903,-0.881958169650617,-0.6509680539989833,-0.643036743692128,-0.8810445880390784,-0.8397644729628646,-0.6315529925791449,-0.7621813411717269,-0.3314400068864456,-1.2981450404306827,0.33839851745954763
Cristiane Justino,-0.4416008872909758,0.3316561817283348,0.19357376610259083,-0.4646354552386844,-0.5139059269768051,0.6507512975300547,2.0266187686687904,-0.6189308905810521,0.49682369022247624,0.11706978442286216,0.1422078838398856,-0.03301972020066598,-0.4349085015510709,-0.5839264247294458,0.2613779657897188,-0.7011256754400158,-2.9550956886787803
Cristiano Marcello,-0.4416008872909758,-0.7551873844374012,-0.42200795401796193,-0.06717278401724647,-0.2772943799184979,-0.9353840589889627,-0.31285623842751903,-0.35590361151148714,0.21509298936811802,0.7964149939256346,0.18010612353910646,0.7609195602954659,-0.23826401052299692,0.5747305321453814,-0.4796445000554867,0.7258060576026923,0.33839851745954763
Cristina Stanciu,-0.4416008872909758,0.049881923833514336,0.6670981661953237,0.7277525584256292,-0.20096807441581815,0.4524843779651775,-0.31285623842751903,-1.408012727789747,-0.46314758676274437,-0.5575247592791917,-0.6195467341144542,-0.6860988057700649,-0.3365862560370339,-0.628490153840016,-0.10913326713288396,-0.3055772416691097,-2.9550956886787803
Cub Swanson,0.2267783633889763,0.7543175685705653,0.6670981661953238,-0.4646354552386844,-0.550160922090578,0.6507512975300547,-0.31285623842751903,-0.6189308905810521,0.37161004539831693,0.074313792216394,0.15736717971957395,0.00966518735288946,-0.23826401052299692,-0.49479896650830524,-0.4796445000554867,-0.2991079915840716,0.33839851745954763
Cung Le,0.2267783633889763,-0.07087847240712294,0.19357376610259083,-0.4646354552386844,-0.6245790699556907,0.6507512975300547,2.026618768668791,0.43317822569720765,-0.09794112269228002,-0.04920351860229194,-0.4565843034078045,-0.29339765627735453,-0.23826401052299695,-0.5839264247294458,-0.5537467466400072,0.07333597759741255,0.33839851745954763
Curt Warburton,-0.4416008872909758,-0.5539200573696722,0.09886888608404432,0.3302898872041914,1.0622322816535317,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.44227864595871785,-0.41975545105834966,-0.1912966255132582,-0.13546349832919924,0.35166946256122494,0.12909324103967865,-0.2943888835941853,0.003098405245569369,0.33839851745954763
Curtis Blaydes,0.2267783633889763,-0.4734131265425807,-0.753475034082875,-0.4646354552386844,-0.7600582622229474,1.047285136659809,3.1963562722169456,2.537396458253727,-0.6509680539989832,-0.5717767566813476,-0.8810445880390784,-0.7757371116325315,-0.6315529925791449,-0.6730538829505863,-0.3314400068864456,-1.2889032545949137,0.33839851745954763
Curtis Millender,-0.4416008872909758,-0.6545537209035367,-0.753475034082875,-0.4646354552386844,-0.7314358976594425,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,0.27769981178019754,0.060061794814237936,-0.17613732963356984,-0.19095387814882137,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,0.037293012837914086,0.33839851745954763
